Category,ID,Latitude,Longitude,Date,SMAP_Tile,SPL3SMP_E_006_Line_Y_9.00805km,SPL3SMP_E_006_Sample_X_9.00805km,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Recommended_Quality_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Retrieval_Attempted_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Retrieval_Successful_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Retrieval_Successful_FT_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Undefined_Description
Bangladesh,5,24.0,90.0,2015-07-21,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-07-22,h00v00,481.0,2892.0,0.5245699,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-07-23,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-07-24,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-07-25,h00v00,481.0,2892.0,0.5245699,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-07-26,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-07-27,h00v00,481.0,2892.0,0.5177667,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-07-28,h00v00,481.0,2892.0,0.5245699,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-07-29,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-07-30,h00v00,481.0,2892.0,0.5098285,8.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-07-31,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-08-01,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-08-02,h00v00,481.0,2892.0,0.5245699,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-08-03,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-08-04,h00v00,481.0,2892.0,0.5045151,8.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-08-05,h00v00,481.0,2892.0,0.5107989,8.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-08-06,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-08-07,h00v00,481.0,2892.0,0.5245699,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-08-08,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-08-09,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-08-10,h00v00,481.0,2892.0,0.5245699,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-08-11,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-08-12,h00v00,481.0,2892.0,0.5245699,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-08-13,h00v00,481.0,2892.0,0.5149373,8.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-08-14,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-08-15,h00v00,481.0,2892.0,0.5205105,8.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-08-16,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-08-17,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-08-18,h00v00,481.0,2892.0,0.499253,8.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-08-19,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-08-20,h00v00,481.0,2892.0,0.4963707,8.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-08-21,h00v00,481.0,2892.0,0.5245699,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-08-22,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-08-23,h00v00,481.0,2892.0,0.5096983,8.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-08-24,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-08-25,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-08-26,h00v00,481.0,2892.0,0.5245699,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-08-27,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-08-28,h00v00,481.0,2892.0,0.5245699,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-08-29,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-08-30,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-08-31,h00v00,481.0,2892.0,0.5245699,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-09-01,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-09-02,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-09-03,h00v00,481.0,2892.0,0.5245699,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-09-04,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-09-05,h00v00,481.0,2892.0,0.5245699,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-09-06,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-09-07,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-09-08,h00v00,481.0,2892.0,0.5245699,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-09-09,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-09-10,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-09-11,h00v00,481.0,2892.0,0.5245699,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-09-12,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-09-13,h00v00,481.0,2892.0,0.5245699,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-09-14,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-09-15,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-09-16,h00v00,481.0,2892.0,0.5211923,8.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-09-17,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-09-18,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-09-19,h00v00,481.0,2892.0,0.5245699,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-09-20,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-09-21,h00v00,481.0,2892.0,0.5245699,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Bangladesh,5,24.0,90.0,2015-09-22,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-09-23,h00v00,481.0,2892.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Bangladesh,5,24.0,90.0,2015-09-24,h00v00,481.0,2892.0,0.5200672,8.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
