Category,ID,Latitude,Longitude,Date,MODIS_Tile,VNP13A1_002_Line_Y_500m,VNP13A1_002_Sample_X_500m,VNP13A1_002_500_m_16_days_NDVI,VNP13A1_002_500_m_16_days_VI_Quality,VNP13A1_002_500_m_16_days_VI_Quality_bitmask,VNP13A1_002_500_m_16_days_VI_Quality_MODLAND,VNP13A1_002_500_m_16_days_VI_Quality_MODLAND_Description,VNP13A1_002_500_m_16_days_VI_Quality_VI_usefulness,VNP13A1_002_500_m_16_days_VI_Quality_VI_usefulness_Description,VNP13A1_002_500_m_16_days_VI_Quality_Aerosol_quantity,VNP13A1_002_500_m_16_days_VI_Quality_Aerosol_quantity_Description,VNP13A1_002_500_m_16_days_VI_Quality_Adjacent_cloud_detected,VNP13A1_002_500_m_16_days_VI_Quality_Adjacent_cloud_detected_Description,VNP13A1_002_500_m_16_days_VI_Quality_Atmosphere_BRDF_correction,VNP13A1_002_500_m_16_days_VI_Quality_Atmosphere_BRDF_correction_Description,VNP13A1_002_500_m_16_days_VI_Quality_Mixed_clouds,VNP13A1_002_500_m_16_days_VI_Quality_Mixed_clouds_Description,VNP13A1_002_500_m_16_days_VI_Quality_Land/Water_flag,VNP13A1_002_500_m_16_days_VI_Quality_Land/Water_flag_Description,VNP13A1_002_500_m_16_days_VI_Quality_Possible_snow/ice,VNP13A1_002_500_m_16_days_VI_Quality_Possible_snow/ice_Description,VNP13A1_002_500_m_16_days_VI_Quality_Possible_shadow,VNP13A1_002_500_m_16_days_VI_Quality_Possible_shadow_Description
Bangladesh,5,24.0,90.0,2014-02-10,h26v06,1439.0,532.0,0.5742,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-02-18,h26v06,1439.0,532.0,0.6087,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-02-26,h26v06,1439.0,532.0,0.6616,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-03-06,h26v06,1439.0,532.0,0.6616,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-03-14,h26v06,1439.0,532.0,0.7201,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-03-22,h26v06,1439.0,532.0,0.7464,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-03-30,h26v06,1439.0,532.0,0.7464,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-04-07,h26v06,1439.0,532.0,0.7341,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-04-15,h26v06,1439.0,532.0,0.7275,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-04-23,h26v06,1439.0,532.0,0.664,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-05-01,h26v06,1439.0,532.0,0.664,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-05-09,h26v06,1439.0,532.0,0.5881,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-05-17,h26v06,1439.0,532.0,0.5089,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-05-25,h26v06,1439.0,532.0,0.5819,35029.0,0b1000100011010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Bangladesh,5,24.0,90.0,2014-06-02,h26v06,1439.0,532.0,0.5051,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-06-10,h26v06,1439.0,532.0,0.5051,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-06-18,h26v06,1439.0,532.0,0.5417,3410.0,0b0000110101010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b1,Yes,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-06-26,h26v06,1439.0,532.0,0.4319,2317.0,0b0000100100001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-07-04,h26v06,1439.0,532.0,0.6057,35221.0,0b1000100110010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Bangladesh,5,24.0,90.0,2014-07-12,h26v06,1439.0,532.0,0.6057,35221.0,0b1000100110010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Bangladesh,5,24.0,90.0,2014-07-20,h26v06,1439.0,532.0,0.5039,35153.0,0b1000100101010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Bangladesh,5,24.0,90.0,2014-07-28,h26v06,1439.0,532.0,0.592,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-08-05,h26v06,1439.0,532.0,0.592,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-08-13,h26v06,1439.0,532.0,0.2729,3354.0,0b0000110100011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b1,Yes,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-08-21,h26v06,1439.0,532.0,0.4489,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-08-29,h26v06,1439.0,532.0,0.4489,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-09-06,h26v06,1439.0,532.0,0.9895,35033.0,0b1000100011011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Bangladesh,5,24.0,90.0,2014-09-14,h26v06,1439.0,532.0,0.7769,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-09-22,h26v06,1439.0,532.0,0.7769,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-09-30,h26v06,1439.0,532.0,0.6808,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-10-08,h26v06,1439.0,532.0,0.7334,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-10-16,h26v06,1439.0,532.0,0.6273,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-10-24,h26v06,1439.0,532.0,0.6273,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-11-01,h26v06,1439.0,532.0,0.4889,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-11-09,h26v06,1439.0,532.0,0.4889,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-11-17,h26v06,1439.0,532.0,0.4608,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-11-25,h26v06,1439.0,532.0,0.4608,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-12-03,h26v06,1439.0,532.0,0.5239,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-12-11,h26v06,1439.0,532.0,0.5221,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-12-19,h26v06,1439.0,532.0,0.5221,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2014-12-27,h26v06,1439.0,532.0,0.5638,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-01-01,h26v06,1439.0,532.0,0.5986,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-01-09,h26v06,1439.0,532.0,0.5986,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-01-17,h26v06,1439.0,532.0,0.5497,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-01-25,h26v06,1439.0,532.0,0.4567,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-02-02,h26v06,1439.0,532.0,0.4567,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-02-10,h26v06,1439.0,532.0,0.5193,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-02-18,h26v06,1439.0,532.0,0.7238,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-02-26,h26v06,1439.0,532.0,0.7466,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-03-06,h26v06,1439.0,532.0,0.7466,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-03-14,h26v06,1439.0,532.0,0.7507,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-03-22,h26v06,1439.0,532.0,0.7663,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-03-30,h26v06,1439.0,532.0,0.7663,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-04-07,h26v06,1439.0,532.0,0.7824,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-04-15,h26v06,1439.0,532.0,0.7215,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-04-23,h26v06,1439.0,532.0,0.6337,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-05-01,h26v06,1439.0,532.0,0.6337,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-05-09,h26v06,1439.0,532.0,0.562,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-05-17,h26v06,1439.0,532.0,0.5205,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-05-25,h26v06,1439.0,532.0,0.5205,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-06-02,h26v06,1439.0,532.0,0.5242,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-06-10,h26v06,1439.0,532.0,0.443,3354.0,0b0000110100011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b1,Yes,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-06-18,h26v06,1439.0,532.0,0.317,3358.0,0b0000110100011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b1,Yes,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-06-26,h26v06,1439.0,532.0,0.6492,2257.0,0b0000100011010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-07-04,h26v06,1439.0,532.0,0.7089,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-07-12,h26v06,1439.0,532.0,0.7089,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-07-20,h26v06,1439.0,532.0,0.6255,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-07-28,h26v06,1439.0,532.0,0.6255,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-08-05,h26v06,1439.0,532.0,0.2154,35097.0,0b1000100100011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Bangladesh,5,24.0,90.0,2015-08-13,h26v06,1439.0,532.0,0.562,35293.0,0b1000100111011101,0b01,"VI produced, but check other QA",0b0111,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Bangladesh,5,24.0,90.0,2015-08-21,h26v06,1439.0,532.0,0.562,35293.0,0b1000100111011101,0b01,"VI produced, but check other QA",0b0111,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Bangladesh,5,24.0,90.0,2015-08-29,h26v06,1439.0,532.0,0.7978,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-09-06,h26v06,1439.0,532.0,0.8849,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-09-14,h26v06,1439.0,532.0,0.8849,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-09-22,h26v06,1439.0,532.0,0.8115,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-09-30,h26v06,1439.0,532.0,0.8115,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-10-08,h26v06,1439.0,532.0,0.7168,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-10-16,h26v06,1439.0,532.0,0.7168,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-10-24,h26v06,1439.0,532.0,0.5808,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-11-01,h26v06,1439.0,532.0,0.525,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-11-09,h26v06,1439.0,532.0,0.525,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-11-17,h26v06,1439.0,532.0,0.4444,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-11-25,h26v06,1439.0,532.0,0.4086,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-12-03,h26v06,1439.0,532.0,0.4086,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-12-11,h26v06,1439.0,532.0,0.5452,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-12-19,h26v06,1439.0,532.0,0.5452,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2015-12-27,h26v06,1439.0,532.0,0.4902,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2016-01-01,h26v06,1439.0,532.0,0.5701,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2016-01-09,h26v06,1439.0,532.0,0.5701,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2016-01-17,h26v06,1439.0,532.0,0.6135,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2016-01-25,h26v06,1439.0,532.0,0.6135,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2016-02-02,h26v06,1439.0,532.0,0.5444,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2016-02-10,h26v06,1439.0,532.0,0.5406,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2016-02-18,h26v06,1439.0,532.0,0.5406,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2016-02-26,h26v06,1439.0,532.0,0.7563,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2016-03-05,h26v06,1439.0,532.0,0.7593,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2016-03-13,h26v06,1439.0,532.0,0.7593,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2016-03-21,h26v06,1439.0,532.0,0.7288,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2016-03-29,h26v06,1439.0,532.0,0.7619,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Bangladesh,5,24.0,90.0,2016-04-06,h26v06,1439.0,532.0,0.7619,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
